# imu
# acceleration gyroscope
# timestamp ax ay az gx gy gz
1557969618.933185	-5.0774414063	0.1437011719	10.5716162109	0.3249056530	0.0138484366	0.0063915861
1557969618.933224	-5.1061816406	0.1916015625	10.5141357422	0.3259709174	0.0127831722	0.0063915861
1557969618.933251	-5.0918115234	0.2107617188	10.4806054688	0.3259709174	0.0106526444	0.0063915861
1557969618.933269	-5.0439111328	0.1580712891	10.5237158203	0.3259709174	0.0106526444	0.0053263222
1557969618.933284	-5.0247509766	0.1341210938	10.5332958984	0.3259709174	0.0117179078	0.0042610575
1557969618.933300	-5.0391210938	0.1580712891	10.5141357422	0.3270361819	0.0138484366	0.0053263222
1557969618.933315	-5.0439111328	0.1628613281	10.5045556641	0.3291667107	0.0149137011	0.0053263222
1557969618.933331	-5.0391210938	0.1484912109	10.5285058594	0.3291667107	0.0149137011	0.0063915861
1557969618.933347	-5.0630712891	0.1628613281	10.5093457031	0.3270361819	0.0138484366	0.0063915861
1557969618.942715	-5.0726513672	0.1772314453	10.4806054688	0.3249056530	0.0127831722	0.0053263222
1557969618.942739	-5.0966015625	0.1820214844	10.5524560547	0.3259709174	0.0117179078	0.0042610575
1557969618.942750	-5.0966015625	0.1868115234	10.5907763672	0.3270361819	0.0127831722	0.0042610575
1557969618.942760	-5.0439111328	0.1916015625	10.5093457031	0.3270361819	0.0127831722	0.0053263222
1557969618.942774	-5.0295410156	0.1724414063	10.4901855469	0.3270361819	0.0127831722	0.0053263222
1557969618.942785	-5.0343310547	0.1389111328	10.5189257813	0.3259709174	0.0127831722	0.0053263222
1557969618.942796	-5.0391210938	0.1484912109	10.5045556641	0.3259709174	0.0106526444	0.0042610575
1557969618.942805	-5.0534912109	0.1437011719	10.4901855469	0.3270361819	0.0106526444	0.0042610575
1557969618.942815	-5.0678613281	0.1293310547	10.4949755859	0.3281014463	0.0106526444	0.0042610575
1557969618.942824	-5.0870214844	0.1532812500	10.4853955078	0.3281014463	0.0127831722	0.0042610575
1557969618.953412	-5.1205517578	0.1628613281	10.4518652344	0.3281014463	0.0138484366	0.0042610575
1557969618.953438	-5.0966015625	0.1724414063	10.4614453125	0.3281014463	0.0127831722	0.0053263222
1557969618.953446	-5.0726513672	0.1724414063	10.5045556641	0.3270361819	0.0149137011	0.0063915861
1557969618.953453	-5.0630712891	0.1532812500	10.5189257813	0.3259709174	0.0159789655	0.0063915861
1557969618.953461	-5.0343310547	0.1628613281	10.5189257813	0.3249056530	0.0138484366	0.0053263222
1557969618.953468	-5.0487011719	0.2059716797	10.5285058594	0.3259709174	0.0138484366	0.0042610575
1557969618.953475	-5.0630712891	0.1963916016	10.5285058594	0.3259709174	0.0138484366	0.0053263222
1557969618.953481	-5.0582812500	0.1532812500	10.4758154297	0.3270361819	0.0127831722	0.0053263222
1557969618.953488	-5.0630712891	0.1628613281	10.4422851562	0.3281014463	0.0127831722	0.0063915861
1557969618.953496	-5.0774414063	0.1868115234	10.5045556641	0.3281014463	0.0149137011	0.0063915861
1557969618.963012	-5.0726513672	0.1724414063	10.5620361328	0.3259709174	0.0170442299	0.0053263222
1557969618.963031	-5.0774414063	0.1293310547	10.5332958984	0.3249056530	0.0170442299	0.0053263222
1557969618.963038	-5.0534912109	0.1149609375	10.4758154297	0.3238403886	0.0149137011	0.0053263222
1557969618.963045	-5.0295410156	0.1484912109	10.4614453125	0.3238403886	0.0127831722	0.0053263222
1557969618.963055	-5.0391210938	0.1389111328	10.4901855469	0.3249056530	0.0127831722	0.0042610575
1557969618.963063	-5.0247509766	0.1053808594	10.5045556641	0.3259709174	0.0127831722	0.0042610575
1557969618.963073	-5.0247509766	0.1341210938	10.4614453125	0.3259709174	0.0138484366	0.0042610575
1557969618.963081	-5.0439111328	0.1580712891	10.4470751953	0.3259709174	0.0127831722	0.0053263222
1557969618.963087	-5.0295410156	0.1341210938	10.4662353516	0.3259709174	0.0127831722	0.0053263222
1557969618.963093	-5.0582812500	0.1437011719	10.4997656250	0.3259709174	0.0138484366	0.0053263222
1557969618.971913	-5.0822314453	0.1628613281	10.5285058594	0.3270361819	0.0138484366	0.0053263222
1557969618.971936	-5.0870214844	0.1437011719	10.5476660156	0.3270361819	0.0127831722	0.0063915861
1557969618.971943	-5.0918115234	0.1293310547	10.5332958984	0.3249056530	0.0138484366	0.0063915861
1557969618.971949	-5.0870214844	0.1341210938	10.4853955078	0.3238403886	0.0149137011	0.0042610575
1557969618.971955	-5.0870214844	0.1389111328	10.4806054688	0.3249056530	0.0138484366	0.0042610575
1557969618.971961	-5.0966015625	0.1484912109	10.4806054688	0.3270361819	0.0127831722	0.0042610575
1557969618.971967	-5.1061816406	0.1580712891	10.4806054688	0.3270361819	0.0127831722	0.0042610575
1557969618.971973	-5.0678613281	0.1580712891	10.5045556641	0.3270361819	0.0127831722	0.0042610575
1557969618.971979	-5.0487011719	0.1532812500	10.5189257813	0.3270361819	0.0117179078	0.0042610575
1557969618.971985	-5.0726513672	0.1437011719	10.4614453125	0.3259709174	0.0127831722	0.0042610575
1557969618.982934	-5.0918115234	0.1149609375	10.4231250000	0.3259709174	0.0138484366	0.0053263222
1557969618.982948	-5.1109716797	0.1245410156	10.4087548828	0.3249056530	0.0138484366	0.0063915861
1557969618.982959	-5.0822314453	0.1628613281	10.4135449219	0.3249056530	0.0127831722	0.0063915861
1557969618.982965	-5.0582812500	0.1580712891	10.4758154297	0.3259709174	0.0127831722	0.0053263222
1557969618.982972	-5.0774414063	0.1580712891	10.5141357422	0.3270361819	0.0117179078	0.0053263222
1557969618.982978	-5.1205517578	0.1868115234	10.4901855469	0.3270361819	0.0127831722	0.0063915861
1557969618.982984	-5.1397119141	0.1724414063	10.4806054688	0.3270361819	0.0138484366	0.0074568505
1557969618.982990	-5.1109716797	0.1245410156	10.4758154297	0.3249056530	0.0159789655	0.0074568505
1557969618.982996	-5.1109716797	0.1197509766	10.4710253906	0.3238403886	0.0159789655	0.0063915861
1557969618.983002	-5.1492919922	0.1532812500	10.4758154297	0.3249056530	0.0159789655	0.0063915861
1557969618.992828	-5.1445019531	0.1484912109	10.4518652344	0.3249056530	0.0159789655	0.0053263222
1557969618.992849	-5.0870214844	0.1293310547	10.4470751953	0.3259709174	0.0149137011	0.0042610575
1557969618.992861	-5.0678613281	0.1484912109	10.5141357422	0.3249056530	0.0159789655	0.0042610575
1557969618.992871	-5.0822314453	0.1772314453	10.4853955078	0.3249056530	0.0159789655	0.0031957930
1557969618.992880	-5.0774414063	0.1820214844	10.3943847656	0.3259709174	0.0127831722	0.0042610575
1557969618.992890	-5.0678613281	0.1532812500	10.4231250000	0.3281014463	0.0106526444	0.0042610575
1557969618.992900	-5.0966015625	0.1628613281	10.4662353516	0.3281014463	0.0106526444	0.0042610575
1557969618.992909	-5.1253417969	0.1580712891	10.4758154297	0.3270361819	0.0117179078	0.0053263222
1557969618.992919	-5.1301318359	0.1101708984	10.4901855469	0.3270361819	0.0127831722	0.0053263222
1557969618.992928	-5.1397119141	0.0910107422	10.4758154297	0.3270361819	0.0138484366	0.0042610575
1557969619.002653	-5.1301318359	0.1389111328	10.4949755859	0.3259709174	0.0138484366	0.0042610575
1557969619.002672	-5.1253417969	0.1772314453	10.5045556641	0.3238403886	0.0149137011	0.0042610575
1557969619.002680	-5.1109716797	0.1772314453	10.4614453125	0.3238403886	0.0149137011	0.0053263222
1557969619.002687	-5.0870214844	0.1868115234	10.4806054688	0.3249056530	0.0149137011	0.0063915861
1557969619.002693	-5.0774414063	0.1963916016	10.5620361328	0.3259709174	0.0149137011	0.0053263222
1557969619.002699	-5.0726513672	0.1963916016	10.5716162109	0.3259709174	0.0138484366	0.0053263222
1557969619.002705	-5.1109716797	0.1676513672	10.5141357422	0.3259709174	0.0138484366	0.0063915861
1557969619.002711	-5.1397119141	0.1628613281	10.4949755859	0.3249056530	0.0149137011	0.0063915861
1557969619.002717	-5.1205517578	0.1676513672	10.4997656250	0.3249056530	0.0149137011	0.0063915861
1557969619.002723	-5.1061816406	0.1580712891	10.5045556641	0.3249056530	0.0127831722	0.0063915861
1557969619.046244	-5.1157617187	0.1580712891	10.4901855469	0.3259709174	0.0117179078	0.0063915861
1557969619.046281	-5.1013916016	0.1724414063	10.4470751953	0.3281014463	0.0106526444	0.0063915861
1557969619.046291	-5.0870214844	0.1484912109	10.4710253906	0.3249056530	0.0117179078	0.0042610575
1557969619.046298	-5.0582812500	0.1484912109	10.4806054688	0.3259709174	0.0138484366	0.0053263222
1557969619.046305	-5.1205517578	0.1868115234	10.4374951172	0.3270361819	0.0117179078	0.0042610575
1557969619.046316	-5.1492919922	0.1245410156	10.4662353516	0.3270361819	0.0127831722	0.0063915861
1557969619.046323	-5.0870214844	0.1724414063	10.4949755859	0.3249056530	0.0095873799	0.0042610575
1557969619.046329	-5.0918115234	0.1437011719	10.5285058594	0.3291667107	0.0106526444	0.0042610575
1557969619.046340	-5.1253417969	0.1724414063	10.5476660156	0.3249056530	0.0127831722	0.0053263222
1557969619.046346	-5.1109716797	0.1389111328	10.4422851562	0.3270361819	0.0117179078	0.0063915861
1557969619.046353	-5.1061816406	0.1101708984	10.4183349609	0.3270361819	0.0095873799	0.0053263222
1557969619.046360	-5.1157617187	0.1484912109	10.4997656250	0.3270361819	0.0106526444	0.0042610575
1557969619.046366	-5.1061816406	0.1916015625	10.4758154297	0.3259709174	0.0095873799	0.0053263222
1557969619.046372	-5.1205517578	0.1772314453	10.4135449219	0.3270361819	0.0117179078	0.0053263222
1557969619.046386	-5.1157617187	0.1772314453	10.4279150391	0.3270361819	0.0149137011	0.0042610575
1557969619.046392	-5.1061816406	0.1676513672	10.4710253906	0.3270361819	0.0159789655	0.0042610575
1557969619.046398	-5.1013916016	0.1772314453	10.5141357422	0.3270361819	0.0149137011	0.0053263222
1557969619.046405	-5.1013916016	0.1868115234	10.4901855469	0.3270361819	0.0117179078	0.0063915861
1557969619.046411	-5.1109716797	0.1724414063	10.4758154297	0.3281014463	0.0106526444	0.0063915861
1557969619.090182	-5.1157617187	0.1437011719	10.4949755859	0.3281014463	0.0106526444	0.0063915861
1557969619.090217	-5.0870214844	0.1389111328	10.5045556641	0.3259709174	0.0117179078	0.0053263222
1557969619.090230	-5.0726513672	0.1916015625	10.4758154297	0.3270361819	0.0127831722	0.0053263222
1557969619.090241	-5.0343310547	0.1293310547	10.5141357422	0.3270361819	0.0106526444	0.0042610575
1557969619.090252	-5.0534912109	0.1724414063	10.4374951172	0.3259709174	0.0117179078	0.0042610575
1557969619.090264	-5.0534912109	0.1724414063	10.4806054688	0.3281014463	0.0106526444	0.0053263222
1557969619.090275	-5.0870214844	0.1868115234	10.4949755859	0.3249056530	0.0117179078	0.0063915861
1557969619.090287	-5.1013916016	0.1820214844	10.5093457031	0.3281014463	0.0117179078	0.0042610575
1557969619.090297	-5.0822314453	0.1484912109	10.5716162109	0.3270361819	0.0106526444	0.0042610575
1557969619.090303	-5.0439111328	0.1437011719	10.5572460938	0.3259709174	0.0117179078	0.0053263222
1557969619.090309	-5.0008007813	0.1532812500	10.5045556641	0.3249056530	0.0127831722	0.0063915861
1557969619.090316	-4.9864306641	0.1580712891	10.4758154297	0.3270361819	0.0138484366	0.0063915861
1557969619.090322	-5.0103808594	0.1676513672	10.4758154297	0.3281014463	0.0127831722	0.0053263222
1557969619.090328	-5.0487011719	0.2011816406	10.4758154297	0.3270361819	0.0127831722	0.0042610575
1557969619.090334	-5.0487011719	0.1820214844	10.4614453125	0.3259709174	0.0149137011	0.0042610575
1557969619.090340	-5.0534912109	0.1532812500	10.5093457031	0.3259709174	0.0149137011	0.0063915861
1557969619.090346	-5.0534912109	0.1628613281	10.5285058594	0.3249056530	0.0138484366	0.0063915861
1557969619.090354	-5.0726513672	0.1532812500	10.4518652344	0.3259709174	0.0127831722	0.0053263222
1557969619.134184	-5.1013916016	0.1484912109	10.4614453125	0.3270361819	0.0149137011	0.0053263222
1557969619.134221	-5.0630712891	0.1772314453	10.4518652344	0.3281014463	0.0127831722	0.0053263222
1557969619.134234	-5.0487011719	0.1868115234	10.4758154297	0.3270361819	0.0117179078	0.0053263222
1557969619.134246	-5.1013916016	0.1532812500	10.5332958984	0.3259709174	0.0138484366	0.0053263222
1557969619.134257	-5.0822314453	0.1389111328	10.4422851562	0.3259709174	0.0127831722	0.0053263222
1557969619.134269	-5.0726513672	0.2011816406	10.4997656250	0.3281014463	0.0127831722	0.0053263222
1557969619.134280	-5.0534912109	0.1341210938	10.4853955078	0.3259709174	0.0149137011	0.0063915861
1557969619.134291	-5.0774414063	0.1580712891	10.5572460938	0.3259709174	0.0149137011	0.0053263222
1557969619.134303	-5.0199609375	0.1341210938	10.4901855469	0.3249056530	0.0127831722	0.0063915861
1557969619.134314	-5.0822314453	0.2011816406	10.4710253906	0.3270361819	0.0138484366	0.0053263222
1557969619.134322	-5.0918115234	0.1772314453	10.4758154297	0.3270361819	0.0117179078	0.0053263222
1557969619.134329	-5.1013916016	0.1676513672	10.5237158203	0.3270361819	0.0106526444	0.0053263222
1557969619.134335	-5.1109716797	0.1532812500	10.5524560547	0.3270361819	0.0106526444	0.0042610575
1557969619.134341	-5.1061816406	0.1389111328	10.5476660156	0.3270361819	0.0149137011	0.0042610575
1557969619.134347	-5.0870214844	0.1484912109	10.5332958984	0.3259709174	0.0181094954	0.0063915861
1557969619.134353	-5.0870214844	0.1389111328	10.5093457031	0.3270361819	0.0170442299	0.0074568505
1557969619.134359	-5.0870214844	0.1197509766	10.4806054688	0.3281014463	0.0149137011	0.0063915861
1557969619.134365	-5.0918115234	0.1053808594	10.4279150391	0.3270361819	0.0127831722	0.0063915861
1557969619.134371	-5.0870214844	0.0910107422	10.4614453125	0.3270361819	0.0117179078	0.0063915861
1557969619.178252	-5.0487011719	0.1437011719	10.5380859375	0.3259709174	0.0117179078	0.0053263222
1557969619.178283	-5.1013916016	0.1676513672	10.4806054688	0.3281014463	0.0149137011	0.0053263222
1557969619.178293	-5.0534912109	0.1676513672	10.4758154297	0.3259709174	0.0117179078	0.0053263222
1557969619.178302	-5.1061816406	0.1963916016	10.4758154297	0.3270361819	0.0127831722	0.0053263222
1557969619.178308	-5.0870214844	0.1484912109	10.5668261719	0.3249056530	0.0138484366	0.0042610575
1557969619.178314	-5.0822314453	0.1437011719	10.4279150391	0.3249056530	0.0127831722	0.0053263222
1557969619.178321	-5.0918115234	0.1628613281	10.5428759766	0.3270361819	0.0138484366	0.0063915861
1557969619.178328	-5.0966015625	0.1532812500	10.5237158203	0.3259709174	0.0138484366	0.0053263222
1557969619.178335	-5.0678613281	0.1532812500	10.4710253906	0.3259709174	0.0138484366	0.0053263222
1557969619.178341	-5.0678613281	0.1580712891	10.4949755859	0.3270361819	0.0159789655	0.0063915861
1557969619.178347	-5.0822314453	0.1437011719	10.5141357422	0.3270361819	0.0149137011	0.0063915861
1557969619.178353	-5.0870214844	0.1341210938	10.4853955078	0.3270361819	0.0117179078	0.0063915861
1557969619.178359	-5.1013916016	0.1341210938	10.4566552734	0.3270361819	0.0106526444	0.0053263222
1557969619.178365	-5.1061816406	0.1389111328	10.4518652344	0.3270361819	0.0127831722	0.0053263222
1557969619.178371	-5.0918115234	0.1245410156	10.5189257813	0.3259709174	0.0149137011	0.0053263222
1557969619.178377	-5.0870214844	0.1389111328	10.5524560547	0.3270361819	0.0127831722	0.0053263222
1557969619.178383	-5.1157617187	0.1580712891	10.4997656250	0.3270361819	0.0117179078	0.0053263222
1557969619.178389	-5.1445019531	0.1341210938	10.4710253906	0.3259709174	0.0127831722	0.0053263222
1557969619.178395	-5.1397119141	0.1197509766	10.4710253906	0.3259709174	0.0138484366	0.0053263222
1557969619.182702	-5.1301318359	0.1532812500	10.5141357422	0.3249056530	0.0127831722	0.0042610575
1557969619.182715	-5.1061816406	0.1724414063	10.5716162109	0.3249056530	0.0106526444	0.0053263222
1557969619.182722	-5.1013916016	0.1484912109	10.5428759766	0.3249056530	0.0117179078	0.0063915861
1557969619.182728	-5.1013916016	0.1341210938	10.4662353516	0.3249056530	0.0127831722	0.0063915861
1557969619.182734	-5.1013916016	0.1341210938	10.4901855469	0.3238403886	0.0127831722	0.0053263222
1557969619.182741	-5.0774414063	0.1724414063	10.5237158203	0.3249056530	0.0117179078	0.0053263222
1557969619.182748	-5.0534912109	0.1916015625	10.5141357422	0.3259709174	0.0117179078	0.0053263222
1557969619.182754	-5.0918115234	0.1628613281	10.5045556641	0.3259709174	0.0117179078	0.0053263222
1557969619.182760	-5.1205517578	0.1484912109	10.5141357422	0.3259709174	0.0127831722	0.0053263222
1557969619.182766	-5.0966015625	0.1437011719	10.5332958984	0.3270361819	0.0138484366	0.0053263222
1557969619.192381	-5.1061816406	0.1389111328	10.5380859375	0.3270361819	0.0138484366	0.0053263222
1557969619.192401	-5.1253417969	0.1437011719	10.5716162109	0.3259709174	0.0127831722	0.0042610575
1557969619.192413	-5.1061816406	0.1245410156	10.5668261719	0.3259709174	0.0127831722	0.0042610575
1557969619.192420	-5.1061816406	0.1149609375	10.5524560547	0.3270361819	0.0138484366	0.0053263222
1557969619.192426	-5.1109716797	0.1293310547	10.5045556641	0.3270361819	0.0138484366	0.0053263222
1557969619.192432	-5.1013916016	0.1484912109	10.4279150391	0.3259709174	0.0127831722	0.0063915861
1557969619.192438	-5.0870214844	0.1389111328	10.4422851562	0.3259709174	0.0117179078	0.0063915861
1557969619.192443	-5.0678613281	0.1628613281	10.5045556641	0.3281014463	0.0117179078	0.0053263222
1557969619.192449	-5.0487011719	0.1963916016	10.5285058594	0.3270361819	0.0117179078	0.0042610575
1557969619.192456	-5.0678613281	0.1772314453	10.4901855469	0.3259709174	0.0138484366	0.0042610575
1557969619.204589	-5.0822314453	0.1724414063	10.4470751953	0.3270361819	0.0127831722	0.0053263222
1557969619.204610	-5.0630712891	0.1868115234	10.4470751953	0.3270361819	0.0117179078	0.0063915861
1557969619.204621	-5.0726513672	0.1580712891	10.4806054688	0.3281014463	0.0106526444	0.0063915861
1557969619.204637	-5.0870214844	0.1676513672	10.4853955078	0.3291667107	0.0106526444	0.0063915861
1557969619.204646	-5.0774414063	0.1868115234	10.4710253906	0.3291667107	0.0117179078	0.0053263222
1557969619.204656	-5.0582812500	0.1724414063	10.5045556641	0.3281014463	0.0127831722	0.0042610575
1557969619.204665	-5.0630712891	0.1245410156	10.5141357422	0.3259709174	0.0138484366	0.0053263222
1557969619.204674	-5.0822314453	0.0862207031	10.4949755859	0.3259709174	0.0138484366	0.0063915861
1557969619.204684	-5.1013916016	0.1197509766	10.4518652344	0.3270361819	0.0117179078	0.0063915861
1557969619.204693	-5.1205517578	0.1580712891	10.4327050781	0.3270361819	0.0117179078	0.0053263222
1557969619.213122	-5.0774414063	0.1580712891	10.5093457031	0.3270361819	0.0127831722	0.0063915861
1557969619.213142	-5.0439111328	0.1484912109	10.5668261719	0.3259709174	0.0138484366	0.0063915861
1557969619.213149	-5.0630712891	0.1484912109	10.5668261719	0.3270361819	0.0138484366	0.0063915861
1557969619.213155	-5.0918115234	0.1724414063	10.5476660156	0.3270361819	0.0117179078	0.0063915861
1557969619.213161	-5.0774414063	0.1916015625	10.5237158203	0.3259709174	0.0106526444	0.0053263222
1557969619.213167	-5.0534912109	0.1580712891	10.4758154297	0.3259709174	0.0127831722	0.0053263222
1557969619.213173	-5.0630712891	0.1341210938	10.4518652344	0.3249056530	0.0149137011	0.0042610575
1557969619.213179	-5.0774414063	0.1532812500	10.4758154297	0.3259709174	0.0138484366	0.0042610575
1557969619.213185	-5.0774414063	0.1341210938	10.4662353516	0.3249056530	0.0117179078	0.0042610575
1557969619.213191	-5.0726513672	0.1245410156	10.4566552734	0.3249056530	0.0127831722	0.0042610575
1557969619.223864	-5.0630712891	0.1484912109	10.4327050781	0.3259709174	0.0149137011	0.0053263222
1557969619.223883	-5.0630712891	0.1149609375	10.4710253906	0.3270361819	0.0170442299	0.0042610575
1557969619.223895	-5.0870214844	0.1005908203	10.5237158203	0.3259709174	0.0159789655	0.0031957930
1557969619.223907	-5.0870214844	0.1437011719	10.5093457031	0.3249056530	0.0127831722	0.0042610575
1557969619.223917	-5.0918115234	0.1437011719	10.4997656250	0.3238403886	0.0106526444	0.0053263222
1557969619.223924	-5.0870214844	0.1341210938	10.4997656250	0.3238403886	0.0117179078	0.0053263222
1557969619.223931	-5.0439111328	0.1389111328	10.4997656250	0.3249056530	0.0127831722	0.0053263222
1557969619.223937	-5.0534912109	0.1341210938	10.4614453125	0.3259709174	0.0149137011	0.0053263222
1557969619.223943	-5.1061816406	0.1341210938	10.4374951172	0.3249056530	0.0138484366	0.0042610575
1557969619.223949	-5.1061816406	0.1293310547	10.4758154297	0.3249056530	0.0127831722	0.0053263222
1557969619.232692	-5.0726513672	0.1149609375	10.4853955078	0.3238403886	0.0127831722	0.0063915861
1557969619.232713	-5.0678613281	0.1197509766	10.4662353516	0.3238403886	0.0127831722	0.0074568505
1557969619.232723	-5.0582812500	0.1389111328	10.4949755859	0.3249056530	0.0106526444	0.0063915861
1557969619.232733	-5.0391210938	0.1341210938	10.5285058594	0.3259709174	0.0117179078	0.0053263222
1557969619.232742	-5.0630712891	0.1341210938	10.5380859375	0.3259709174	0.0127831722	0.0063915861
1557969619.232752	-5.0630712891	0.1484912109	10.5237158203	0.3259709174	0.0127831722	0.0053263222
1557969619.232761	-5.0487011719	0.1628613281	10.5285058594	0.3259709174	0.0138484366	0.0053263222
1557969619.232770	-5.0391210938	0.1772314453	10.5572460938	0.3270361819	0.0149137011	0.0053263222
1557969619.232780	-5.0774414063	0.1580712891	10.5380859375	0.3259709174	0.0138484366	0.0063915861
1557969619.232789	-5.0822314453	0.1245410156	10.4997656250	0.3270361819	0.0138484366	0.0063915861
1557969619.243385	-5.0678613281	0.1293310547	10.4901855469	0.3270361819	0.0149137011	0.0063915861
1557969619.243403	-5.1061816406	0.1484912109	10.5237158203	0.3259709174	0.0149137011	0.0063915861
1557969619.243410	-5.0966015625	0.1580712891	10.5332958984	0.3238403886	0.0149137011	0.0063915861
1557969619.243416	-5.0630712891	0.1628613281	10.5045556641	0.3249056530	0.0149137011	0.0053263222
1557969619.243422	-5.0774414063	0.1628613281	10.5285058594	0.3259709174	0.0138484366	0.0053263222
1557969619.243434	-5.0870214844	0.1437011719	10.5141357422	0.3259709174	0.0117179078	0.0053263222
1557969619.243441	-5.0726513672	0.1484912109	10.5093457031	0.3270361819	0.0106526444	0.0063915861
1557969619.243447	-5.0822314453	0.1580712891	10.5668261719	0.3270361819	0.0127831722	0.0074568505
1557969619.243453	-5.0678613281	0.1437011719	10.5668261719	0.3270361819	0.0138484366	0.0063915861
1557969619.243459	-5.0678613281	0.1341210938	10.5045556641	0.3270361819	0.0138484366	0.0053263222
1557969619.252867	-5.0966015625	0.1580712891	10.4279150391	0.3270361819	0.0127831722	0.0053263222
1557969619.252878	-5.0918115234	0.1916015625	10.4279150391	0.3270361819	0.0127831722	0.0063915861
1557969619.252885	-5.0726513672	0.1484912109	10.4566552734	0.3270361819	0.0127831722	0.0074568505
1557969619.252891	-5.0630712891	0.1149609375	10.4710253906	0.3259709174	0.0138484366	0.0074568505
1557969619.252897	-5.0630712891	0.1484912109	10.5045556641	0.3270361819	0.0138484366	0.0063915861
1557969619.252903	-5.0391210938	0.1628613281	10.5189257813	0.3281014463	0.0149137011	0.0063915861
1557969619.252909	-5.0439111328	0.1389111328	10.5285058594	0.3281014463	0.0149137011	0.0063915861
1557969619.252915	-5.1013916016	0.1149609375	10.5237158203	0.3270361819	0.0117179078	0.0063915861
1557969619.252921	-5.0918115234	0.1197509766	10.4853955078	0.3259709174	0.0106526444	0.0063915861
1557969619.261288	-5.0630712891	0.1293310547	10.4806054688	0.3259709174	0.0117179078	0.0053263222
1557969619.261303	-5.0582812500	0.1628613281	10.4853955078	0.3259709174	0.0127831722	0.0053263222
1557969619.261310	-5.0534912109	0.1820214844	10.4518652344	0.3281014463	0.0117179078	0.0053263222
1557969619.261317	-5.0678613281	0.1628613281	10.4901855469	0.3302319752	0.0117179078	0.0053263222
1557969619.261323	-5.0582812500	0.1628613281	10.5141357422	0.3291667107	0.0117179078	0.0053263222
1557969619.261329	-5.0343310547	0.1437011719	10.4710253906	0.3270361819	0.0106526444	0.0063915861
1557969619.261335	-5.0391210938	0.1245410156	10.4279150391	0.3270361819	0.0117179078	0.0063915861
1557969619.261341	-5.0678613281	0.1293310547	10.4470751953	0.3270361819	0.0127831722	0.0063915861
